Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"VAIKUNTANATHAN, VINOD",627140,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"ZELDOVICH, NICKOLAI",175958,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"DURAND, FREDERIC",28679,3,0,0,3,0,20,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"GUTTAG, JOHN V",43476,0,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"ISOLA, PHILLIP JOHN",856144,0,1,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"MATUSIK, WOJCIECH",488080,0,0,0,0,0,3,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"TORRALBA, ANTONIO",169255,0,1,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","FREEMAN, WILLIAM T",34370,"WORNELL, GREGORY W",172613,1,0,0,2,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GRAY, MARTHA L",39725,"BARZILAY, REGINA",7865,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GUTTAG, JOHN V",43476,"DURAND, FREDERIC",28679,0,0,0,0,0,7,0
"Electrical Engineering and Computer Sciences, Department of","GUTTAG, JOHN V",43476,"FREEMAN, WILLIAM T",34370,0,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","GUTTAG, JOHN V",43476,"GHASSEMI, MARZYEH",836383,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GUTTAG, JOHN V",43476,"SATYANARAYAN, ARVIND",845324,0,0,0,3,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GUTTAG, JOHN V",43476,"STULTZ, COLLIN M",289449,2,0,0,1,0,1,0
"Electrical Engineering and Computer Sciences, Department of","GIFFORD, DAVID K",44443,"BALAKRISHNAN, HARI",4077,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","GIFFORD, DAVID K",44443,"KELLIS, MANOLIS",53694,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GIFFORD, DAVID K",44443,"MADDEN, SAMUEL R",72171,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","GIFFORD, DAVID K",44443,"RUS, DANIELA L",175959,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"ANDREAS, JACOB D",1108294,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"DEVADAS, SRINIVAS",28908,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"KAASHOEK, M FRANS",288248,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"RUS, DANIELA L",175959,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"TORRALBA, ANTONIO",169255,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"VAIKUNTANATHAN, VINOD",627140,1,0,1,1,1,1,0
"Electrical Engineering and Computer Sciences, Department of","GOLDWASSER, SHAFRIRA",46062,"ZELDOVICH, NICKOLAI",175958,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","INDYK, PIOTR",49676,"ADIB, FADEL",827650,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","INDYK, PIOTR",49676,"KATABI, DINA",53288,0,0,0,0,1,2,0
"Electrical Engineering and Computer Sciences, Department of","INDYK, PIOTR",49676,"RUBINFELD, RONITT",99686,0,0,0,0,2,0,0
"Electrical Engineering and Computer Sciences, Department of","INDYK, PIOTR",49676,"SHAH, DEVAVRAT",122541,0,0,0,0,2,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"BARZILAY, REGINA",7865,10,0,0,2,1,1,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"CARBIN, MICHAEL JAMES",824718,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"COLEY, CONNOR WILSON",1092832,1,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"JEGELKA, STEFANIE SABRINA",789740,2,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"MATUSIK, WOJCIECH",488080,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"RINARD, MARTIN C",79281,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"SOLAR LEZAMA, ARMANDO",289378,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,"UHLER, CAROLINE",789741,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","HAN, JONGYOON",50517,"RAM, RAJEEV J",161585,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","HAN, JONGYOON",50517,"VOLDMAN, JOEL",127691,2,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"ADIB, FADEL",827650,0,0,0,0,0,4,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"BARZILAY, REGINA",7865,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"CHANDRAKASAN, ANANTHA P",19111,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"GHASSEMI, MARZYEH",836383,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"INDYK, PIOTR",49676,0,0,0,0,1,2,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"ISOLA, PHILLIP JOHN",856144,0,0,0,2,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"RINARD, MARTIN C",79281,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,"RUS, DANIELA L",175959,0,0,0,0,0,2,0
"Electrical Engineering and Computer Sciences, Department of","KELLIS, MANOLIS",53694,"GIFFORD, DAVID K",44443,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KIRTLEY, JAMES L",54070,"DANIEL, LUCA",138781,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KIRTLEY, JAMES L",54070,"LANG, JEFFREY H",58424,6,0,0,4,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KIRTLEY, JAMES L",54070,"LEEB, STEVEN B",152565,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KIRTLEY, JAMES L",54070,"PERREAULT, DAVID J",91892,1,0,0,4,0,0,0
"Electrical Engineering and Computer Sciences, Department of","KARGER, DAVID R",57526,"SONTAG, DAVID ALEXANDER",399362,1,0,0,1,1,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"BULOVIC, VLADIMIR",14212,5,0,0,2,0,12,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"CHANDRAKASAN, ANANTHA P",19111,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"CHEN, YUFENG",1107894,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"ILIC, MARIJA",148301,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"KIRTLEY, JAMES L",54070,6,0,0,4,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"KONG, JING",151147,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"LEE, HAE-SEUNG",152464,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"NIROUI, FARNAZ",863944,3,0,0,1,0,6,0
