Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mechanical Engineering, Department of","GUO, MING",789760,"KAMM, ROGER DALE",176486,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","COHEN, TAL",825729,"SLOCUM, ALEXANDER H",123583,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BISCHOFBERGER, IRMGARD",827641,"GUO, MING",789760,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BISCHOFBERGER, IRMGARD",827641,"HOSOI, ANETTE E",50247,3,0,0,0,0,1,0
"Mechanical Engineering, Department of","BISCHOFBERGER, IRMGARD",827641,"MCKINLEY, GARETH H",412357,4,0,0,0,1,0,0
"Mechanical Engineering, Department of","BISCHOFBERGER, IRMGARD",827641,"SO, PETER T. C",14958,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,"HART, ANASTASIOS JOHN",250993,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,"SHAO-HORN, YANG",165211,1,0,0,0,0,1,0
"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,"TRAVERSO, CARLO GIOVANNI",1108308,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,"WANG, EVELYN",112673,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","ROCHE, ELLEN",827687,"TRAVERSO, CARLO GIOVANNI",1108308,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","ROCHE, ELLEN",827687,"ZHAO, XUANHE",435117,7,0,0,0,1,0,0
"Mechanical Engineering, Department of","RAMAN, RITU",837032,"CULPEPPER, MARTIN",25706,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","RAMAN, RITU",837032,"KAMM, ROGER DALE",176486,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","RAMAN, RITU",837032,"LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BORISKINA, SVETLANA V",935577,"CHEN, GANG",287297,2,0,0,0,0,7,0
"Mechanical Engineering, Department of","BORISKINA, SVETLANA V",935577,"WANG, EVELYN",112673,1,0,0,0,0,3,0
"Mechanical Engineering, Department of","BORISKINA, SVETLANA V",935577,"ZHAO, XUANHE",435117,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BENJAMIN, MICHAEL R",1108056,"LEONARD, JOHN J",60042,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","BENJAMIN, MICHAEL R",1108056,"TRIANTAFYLLOU, MICHAEL S",169431,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"GALLANT, BETAR MAURKAH",827642,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"KAMRIN, KENNETH N",488099,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"LANGER, ROBERT S",83112,27,0,0,0,1,40,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"ROCHE, ELLEN",827687,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"SLOCUM, ALEXANDER H",123583,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,"TRUMPER, DAVID L",109735,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GOPINATH, ASHWIN",1108323,"WANG, EVELYN",112673,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","AZIZAN RUHI, NAVID",1351836,"SLOTINE, JEAN-JACQUES E",166205,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","TADESSE, LOZA",1711446,"KARNIK, ROHIT",64348,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","AHMED, FAEZ",1108346,,,,,,,,,
"Mechanical Engineering, Department of","BATHE, KLAUS-JURGEN",8014,,,,,,,,,
"Mechanical Engineering, Department of","BATHE, MARK",287081,,,,,,,,,
"Mechanical Engineering, Department of","BECKER, KAITLYN P",1631699,,,,,,,,,
"Mechanical Engineering, Department of","BRISSON, JOHN G",13875,,,,,,,,,
"Mechanical Engineering, Department of","BUIE, CULLEN",412279,,,,,,,,,
"Mechanical Engineering, Department of","CHENG, WAI K",18400,,,,,,,,,
"Mechanical Engineering, Department of","CHUN, JUNG-HOON",20306,,,,,,,,,
"Mechanical Engineering, Department of","DEL VECCHIO, DOMITILLA",412280,,,,,,,,,
"Mechanical Engineering, Department of","DENG, SILI",1108320,,,,,,,,,
"Mechanical Engineering, Department of","FREY, DANIEL",36546,,,,,,,,,
"Mechanical Engineering, Department of","GIBSON, LORNA J",44299,,,,,,,,,
"Mechanical Engineering, Department of","GILLESPY, ANDREW J",919222,,,,,,,,,
"Mechanical Engineering, Department of","GRAVES, STEVEN C",144692,,,,,,,,,
"Mechanical Engineering, Department of","GUTOWSKI, TIMOTHY G",145335,,,,,,,,,
"Mechanical Engineering, Department of","HEYWOOD, JOHN B",54835,,,,,,,,,
"Mechanical Engineering, Department of","HUNTER, IAN",58965,,,,,,,,,
"Mechanical Engineering, Department of","JACOBSON, JOSEPH",288062,,,,,,,,,
"Mechanical Engineering, Department of","KIM, JEEHWAN",789790,,,,,,,,,
"Mechanical Engineering, Department of","LEEB, STEVEN B",152565,,,,,,,,,
"Mechanical Engineering, Department of","LLOYD, SETH",93945,,,,,,,,,
"Mechanical Engineering, Department of","MACLEAN, CHRISTOPHER GLENN",1977478,,,,,,,,,
"Mechanical Engineering, Department of","MAKRIS, NICHOLAS",154516,,,,,,,,,
"Mechanical Engineering, Department of","MATUSIK, WOJCIECH",488080,,,,,,,,,
"Mechanical Engineering, Department of","PATERA, ANTHONY T",91373,,,,,,,,,
"Mechanical Engineering, Department of","PATRIKALAKIS, NICHOLAS M",115250,,,,,,,,,
"Mechanical Engineering, Department of","PORTELA GALINDO, CARLOS M",1108347,,,,,,,,,
