Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Massachusetts Institute of Technology,"CAPPELLARO, PAOLA",412282,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Massachusetts Institute of Technology,"HARE, JACK",1401903,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Massachusetts Institute of Technology,"PETERSON, ETHAN E",1435609,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Montana State University,"QIU, JIONG",95196,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,New Jersey Institute of Technology,"CHEN, BIN",791575,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,New Jersey Institute of Technology,"WANG, HAIMIN",281077,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Princeton University,"JI, HANTAO",623782,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,Princeton University,"KUNZ, MATTHEW W",780177,4,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Alabama in Huntsville, The","HU, QIANG",807326,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Arizona, The","KLEIN, KRISTOPHER G",876239,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of California, Los Angeles","CARTER, TROY",18079,1,0,0,0,0,0,0
