Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Nuclear Science and Engineering, Department of","FORGET, BENOIT ROBERT YVES",176375,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Physics, Department of","FU, LIANG",544555,0,0,0,0,1,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","JEGELKA, STEFANIE SABRINA",789740,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,4,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Nuclear Science and Engineering, Department of","LI, JU",488102,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","LIU, LUQIAO",789743,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Physics, Department of","MOODERA, JAGADEESH",544582,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","PALACIOS, TOMAS",113951,0,0,0,0,1,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Media Arts and Sciences, Program in","SARKAR, DEBLINA",837099,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Electrical Engineering and Computer Sciences, Department of","SMIDT, TESS E",1351834,4,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,"Institute for Data, Systems, and Society (IDSS)","AHMED, FAEZ",1108346,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","WAINWRIGHT, HARUKO M",1412507,"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","PETERSON, ETHAN E",1435609,"Nuclear Science and Engineering, Department of","FREIDBERG, JEFFREY P",34376,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","PETERSON, ETHAN E",1435609,"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","PETERSON, ETHAN E",1435609,"Nuclear Science and Engineering, Department of","WHYTE, DENNIS G",171842,2,0,0,0,0,1,0
