Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","AUTOR, DAVID H",131945,Massachusetts Institute of Technology,"ACEMOGLU, DARON DARON",286887,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Massachusetts Institute of Technology,"ANGRIST, JOSHUA",4478,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Massachusetts Institute of Technology,"FINKELSTEIN, AMY",32612,0,0,0,0,0,0,1
"Economics, Department of","AUTOR, DAVID H",131945,Massachusetts Institute of Technology,"MINDELL, DAVID A",69857,0,1,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Massachusetts Institute of Technology,"REYNOLDS, ELISABETH BECK",919226,0,1,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Northwestern University,"SEEGMILLER, BRYAN ELWIN",1809615,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Pennsylvania State University - University Park,"SETZLER, BRADLEY",1514130,0,0,1,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,"University of California, Los Angeles","WASSERMAN, MELANIE",896360,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,"University of Chicago, The","NOTOWIDIGDO, MATTHEW",625821,0,0,0,0,0,0,1
"Economics, Department of","AUTOR, DAVID H",131945,"University of Chicago, The","PATTERSON, CHRISTINA",1312807,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,University of Rochester,"FIGLIO, DAVID",287700,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Dartmouth College,"MCKELWAY, MADELINE D",1686243,2,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Harvard University,"ALSAN, MARCELLA",632182,6,0,0,0,0,0,1
"Economics, Department of","BANERJEE, ABHIJIT",132352,Harvard University,"BREZA, EMILY",523629,9,0,0,0,0,0,1
"Economics, Department of","BANERJEE, ABHIJIT",132352,Harvard University,"HANNA, REMA N",241205,3,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Louisiana State University,"KENISTON, DANIEL",404190,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Massachusetts Institute of Technology,"DUFLO, ESTHER",29770,11,2,1,0,0,0,1
