Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of",Marquette University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Marshall University,"Pharmaceutical Science, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Medical College of Wisconsin,Biochemistry Department,2,1,0,0,0,0,0,0
"Biology, Department of",Medical University of South Carolina,"Biochemistry and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Medical University of South Carolina,"Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Medical University of South Carolina,"Neurosciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Medical University of South Carolina,"Drug Discovery and Biomedical Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Miami University,"Kinesiology, Nutrition, and Health, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Michigan State University,"Chemistry, Department of",1,7,0,0,0,0,0,0
"Biology, Department of",Michigan State University,"Computer Science and Engineering, Department of",1,0,0,0,1,0,0,0
"Biology, Department of",Michigan State University,"Plant, Soil, and Microbial Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Middle Tennessee State University,"Biology, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Montana State University,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Montana State University,"Land Resources and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Montana State University,"Microbiology and Cell Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Cell, Developmental and Regenerative Biology, Department of",1,3,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Genetics and Genomic Sciences, Department of",5,7,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Microbiology, Department of",3,6,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Neuroscience, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Oncological Sciences, Department of",4,4,0,0,0,0,0,0
"Biology, Department of",Icahn School of Medicine at Mount Sinai,"Pathology, Molecular and Cell Based Medicine, Department of",2,6,0,0,0,0,0,0
"Biology, Department of",New York University,"Biochemistry and Molecular Pharmacology, Department of",1,1,0,0,0,0,0,0
