Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Chemical Engineering, Department of","CHUNG, KWANGHUN",627127,1,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Architecture, Department of","KENNEDY, SHEILA",288291,1,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,1,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,2,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Management, Sloan School of","LEVI, RETSEF",67313,2,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Civil and Environmental Engineering, Department of","MARELLI, BENEDETTO",789735,3,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Electrical Engineering and Computer Sciences, Department of","PALACIOS, TOMAS",113951,2,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Electrical Engineering and Computer Sciences, Department of","BHATIA, SANGEETA N",8219,0,0,0,0,0,1,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","BRYSON, BRYAN DAVID",856140,1,0,0,1,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biology, Department of","CHEN, JIANZHU",176227,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biology, Department of","HYNES, RICHARD O",52479,2,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","IRVINE, DARRELL J",60069,9,0,0,0,1,5,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Chemical Engineering, Department of","LOVE, JOHN C",63580,3,0,0,3,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Chemistry, Department of","RAINES, RONALD T",178332,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biology, Department of","SPRANGER-ZIMMERMANN, STEFANI",827663,6,0,0,6,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","TIDOR, BRUCE",169050,0,1,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biology, Department of","VANDER HEIDEN, MATTHEW G",412247,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","WEISS, RON",370154,0,0,0,0,0,1,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biological Engineering, Department of","WHITE, FOREST M",129009,1,0,0,0,0,0,0
"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,"Biology, Department of","YILMAZ, OMER",779139,1,0,0,0,0,0,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Mechanical Engineering, Department of","CHUN, JUNG-HOON",20306,0,0,0,0,0,1,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Chemical Engineering, Department of","COONEY, CHARLES L",21381,1,0,0,0,0,0,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Chemical Engineering, Department of","DOYLE, PATRICK S",29241,0,0,0,0,0,1,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Chemical Engineering, Department of","HATTON, TREVOR ALAN",46018,0,0,0,0,0,2,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Mechanical Engineering, Department of","PARKS, DAVID MOORE",75298,0,0,0,0,0,2,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,0,0,0,0,0,2,0
"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,0,0,0,0,0,4,0
"Chemical Engineering, Department of","COLTON, CLARK K",137689,"Chemical Engineering, Department of","GLEASON, KAREN K",39925,0,0,0,0,0,1,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Aeronautics and Astronautics, Department of","BARRETT, STEVEN R. H",412239,1,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Electrical Engineering and Computer Sciences, Department of","BARZILAY, REGINA",7865,1,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,3,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Mechanical Engineering, Department of","GHONIEM, AHMED F",39115,1,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,2,0,0,1,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,1,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,3,0,0,0,0,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Civil and Environmental Engineering, Department of","KROLL, JESSE",288366,2,0,0,0,3,0,0
"Chemical Engineering, Department of","GREEN, WILLIAM H",144767,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","BELCHER, ANGELA M",7658,5,0,0,0,0,6,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Electrical Engineering and Computer Sciences, Department of","BHATIA, SANGEETA N",8219,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Chemical Engineering, Department of","DOYLE, PATRICK S",29241,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,0,0,0,0,0,1,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,2,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","GRODZINSKY, ALAN J",144993,2,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","IRVINE, DARRELL J",60069,9,0,0,0,1,3,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","KAMM, ROGER DALE",176486,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Chemistry, Department of","KIESSLING, LAURA L",60109,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","KOEHLER, ANGELA NICOLE",779088,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Physics, Department of","MCDONALD, MICHAEL A",763122,0,0,0,0,0,1,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,5,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","RIBBECK, KATHARINA",412244,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Chemistry, Department of","SHAO-HORN, YANG",165211,0,0,0,0,0,2,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biology, Department of","SPRANGER-ZIMMERMANN, STEFANI",827663,1,0,0,1,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biology, Department of","WEINBERG, ROBERT A",94944,2,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"Biological Engineering, Department of","YAFFE, MICHAEL B",99938,0,0,0,0,0,1,0
"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,"Biological Engineering, Department of","COLLINS, JAMES J",632090,0,0,0,0,0,1,0
"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,"Chemical Engineering, Department of","PRATHER, KRISTALA L. JONES",77316,2,0,0,0,0,0,0
"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,"Biology, Department of","SINSKEY, ANTHONY J",85646,4,0,0,0,0,0,0
"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,"Biology, Department of","VANDER HEIDEN, MATTHEW G",412247,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"Chemical Engineering, Department of","ANDERSON, DANIEL GRIFFITH",412267,0,0,0,0,0,1,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"Chemical Engineering, Department of","LANGER, ROBERT S",83112,0,0,0,0,0,2,0
