Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Marine Chemistry and Geochemistry, Department of","University of California, Berkeley","Bioengineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Berkeley","Earth and Planetary Science, Department of",2,2,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Berkeley","Environmental Science, Policy and Management, Department of",2,5,0,0,0,1,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Population Health and Reproduction, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Plant Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Animal Science, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Medical Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Environmental Toxicology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Davis","Evolution and Ecology, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Irvine","Earth System Science, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Irvine","Ecology and Evolutionary Biology, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Los Angeles","Atmospheric and Oceanic Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Los Angeles","Biostatistics, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Los Angeles","Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Los Angeles","Earth, Planetary, and Space Sciences, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Los Angeles","Molecular, Cell and Developmental Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, San Diego","Oceanography (Scripps), Institution of",12,26,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Barbara","Earth Science, Department of",5,9,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Barbara","Ecology, Evolution and Marine Biology, Department of",5,13,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Barbara","Geography, Department of",2,6,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Cruz","Earth and Planetary Sciences, Department of",3,10,0,0,4,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Cruz","Ocean Sciences, Department of",4,17,0,0,3,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of California, Santa Cruz","Microbiology and Environmental Toxicology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Central Florida,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Chicago, The","Geophysical Sciences, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Colorado Boulder,"Civil, Environmental and Architectural Engineering, Department of",2,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Colorado Boulder,"Atmospheric and Oceanic Sciences (ATOC), Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Colorado Boulder,"Geological Sciences, Department of",5,3,0,0,3,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Connecticut,"Marine Sciences, Department of",5,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Connecticut,"Molecular and Cell Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Delaware,"Civil, Construction, and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Delaware,"Earth Sciences, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Delaware,"Plant and Soil Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Delaware,"Marine Science and Policy, School of",5,8,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Florida,"Geological Sciences, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Florida,"Microbiology and Cell Science, Department of",1,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Florida,"Soil, Water, and Ecosystem Sciences, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Biochemistry and Molecular Biology, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Crop and Soil Science, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Genetics, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Marine Programs, School of",11,21,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Ecology, School of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Georgia,"Bioinformatics, Institute of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Hawai'i - Manoa,"Earth Sciences, Department of",2,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Hawai'i - Manoa,"Ocean and Resources Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Hawai'i - Manoa,"Oceanography, Department of",5,13,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Houston,"Earth and Atmospheric Science, Department of",3,2,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Idaho,"Earth and Spatial Sciences, Department of",1,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Illinois Chicago,"Earth and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Maine, The","Marine Sciences, School of",7,12,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Maryland, College Park","Astronomy, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Maryland, College Park","Biology, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Maryland, College Park","Environmental Science and Technology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Maryland, College Park","Geology, Department of",1,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Amherst,"Earth, Geographic, and Climate Sciences, Department of",2,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Amherst,"Microbiology, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Amherst,"Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Boston,"Environment, School for the",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Dartmouth,"Fisheries Oceanography, Department of",1,1,0,0,0,0,0,0
