Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Michigan,"CAI, DAWEN",636306,0,0,0,0,1,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Michigan,"LINGHU, CHANGYANG",1736220,2,0,0,1,0,2,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Minnesota, Twin Cities","ADAMALA, KATE",791549,0,0,0,0,0,4,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Minnesota, Twin Cities","BANGALORE KODANDARAMAIAH, SUHASA",791377,0,0,0,0,1,3,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pennsylvania,"CREMINS, JENNIFER E",749375,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pennsylvania,"KORDING, KONRAD P",56013,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pennsylvania,"OLDRIDGE, DEREK ALAN",893172,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pennsylvania,"RAJ, ARJUN",349007,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pittsburgh,"SHEMESH, OR",837146,0,0,0,0,0,2,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Pittsburgh,"TARR, TYLER",949901,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of South Carolina,"BHERE, DEEPAK",1583400,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Southern California,"QUADRATO, GIORGIA",901423,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Texas Health Science Center at Houston, The","KADARA, HUMAM N",1034751,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Texas Health Science Center at Houston, The","NAVIN, NICHOLAS",513513,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Texas Medical Branch, The","FELICELLA, MICHELLE MADDEN",1284637,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Texas Southwestern Medical Center, The","ACHILEFU, SAMUEL",272188,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Vanderbilt University,"CHATTERJEE, DEYALI",1241862,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Vanderbilt University,"LAU, KEN",623822,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Vanderbilt University,"SHYR, YU",273369,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Vanderbilt University,"VANDEKAR, SIMON N",884528,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Vanderbilt University,"WASHINGTON, MARY KAY",270723,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Wake Forest University,"EISENACH, JAMES C",33494,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Washington University in St. Louis,"BAYGUINOV, PETER",2154874,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Washington University in St. Louis,"JU, TAO",63479,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Washington University in St. Louis,"PATTI, GARY",489429,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Weill Medical College of Cornell University,"WINDON, ANNIKA",1359217,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Carnegie Mellon University,"HARRINGTON, CHRISTINA",1088092,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Carnegie Mellon University,"MORENCY, LOUIS-PHILIPPE PHILIPPE",395288,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Carnegie Mellon University,"OGAN, AMY",625787,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Carnegie Mellon University,"ROSE, CAROLYN",227930,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Carnegie Mellon University,"SAP, MAARTEN",1736988,1,0,0,2,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Case Western Reserve University,"LEE, IRENE NGA WING",86899,0,0,0,0,2,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Dartmouth College,"CHIN, SANG H",757423,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,Georgia Institute of Technology,"MAGERKO, BRIAN S",278015,0,0,0,1,0,0,0
