Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in",Oregon Health & Science University,"Cell, Developmental and Cancer Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Oregon Health & Science University,"Molecular and Medical Genetics, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Oregon Health & Science University,"Biomedical Engineering, Department of",3,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Oregon Health & Science University,"Pathology and Laboratory Medicine, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Oregon State University,"Earth, Ocean, and Atmospheric Sciences, College of",1,0,0,0,0,1,0,0
"Media Arts and Sciences, Program in",Oregon State University,"Electrical Engineering, Department of",1,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in",Pennsylvania State University - University Park,"Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Pennsylvania State University - University Park,"Statistics, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Pennsylvania State University - University Park,"Engineering Science and Mechanics, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Pennsylvania State University - University Park,"Information Sciences and Technology, College of",1,5,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Princeton University,"Computer Science, Department of",5,4,0,0,0,0,1,0
"Media Arts and Sciences, Program in",Princeton University,"Electrical Engineering, Department of",1,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Princeton University,"Psychology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Princeton University,"Public and International Affairs, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Princeton University,Neuroscience Institute,1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Purdue University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Purdue University,"Computer Science, Department of",1,1,0,0,3,0,0,0
"Media Arts and Sciences, Program in",Purdue University,"Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Purdue University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Purdue University,"Computer Graphics Technology, Department of",1,6,0,1,10,0,0,0
"Media Arts and Sciences, Program in",Rensselaer Polytechnic Institute,"Computer Science, Department of",2,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Rice University,"Bioengineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Rice University,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Rice University,"Electrical and Computer Engineering, Department of",3,2,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Rutgers - New Brunswick,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Rutgers - New Brunswick,"Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Rutgers - New Brunswick,"Library and Information Science, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Rutgers - New Brunswick,"Management Science and Information Systems, Department of",2,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Rutgers - New Brunswick,"Psychology, Department of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","Scripps Research Institute (California), The","Chemistry, Department of",1,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","Scripps Research Institute (California), The","Neuroscience, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","Scripps Research Institute (California), The","Integrative Structural and Computational Biology, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Bioengineering, Department of",5,3,0,0,0,0,15,0
"Media Arts and Sciences, Program in",Stanford University,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Computer Science, Department of",5,3,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Genetics, Department of",5,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Linguistics, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Mechanical Engineering, Department of",1,0,0,0,0,0,3,0
"Media Arts and Sciences, Program in",Stanford University,"Microbiology and Immunology, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Molecular and Cellular Physiology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Political Science, Department of",1,1,0,0,0,0,0,0
