Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Physics, Department of","MOODERA, JAGADEESH",544582,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Chemistry, Department of","NELSON, KEITH ADAM",158105,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,7,0,0,1,1,0,0
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,"Materials Science and Engineering, Department of","CHIANG, YET-MING",136907,12,0,0,0,0,13,0
"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,"Materials Science and Engineering, Department of","MACFARLANE, ROBERT J",789755,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,0,0,0,0,0,5,0
"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,"Materials Science and Engineering, Department of","THOMPSON, CARL VERNETTE",305114,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","THOMPSON, CARL VERNETTE",305114,"Electrical Engineering and Computer Sciences, Department of","BONING, DUANE S",11597,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","THOMPSON, CARL VERNETTE",305114,"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","THOMPSON, CARL VERNETTE",305114,"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Earth, Atmospheric and Planetary Sciences, Department of","CHATTERJEE, NILANJAN",544465,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Electrical Engineering and Computer Sciences, Department of","ENGLUND, DIRK R",261298,1,0,0,0,1,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Mechanical Engineering, Department of","GOPINATH, ASHWIN",1108323,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Materials Science and Engineering, Department of","JARAMILLO, RAFAEL",789757,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Mathematics, Department of","JOHNSON, STEVEN G",288194,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Materials Science and Engineering, Department of","KIMERLING, LIONEL C",60448,3,0,0,6,0,2,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Electrical Engineering and Computer Sciences, Department of","NOTAROS, JELENA",1304702,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Electrical Engineering and Computer Sciences, Department of","PALACIOS, TOMAS",113951,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,2,0,0,1,2,0,0
"Materials Science and Engineering, Department of","HU, JUEJUN",390730,"Physics, Department of","SOLJACIC, MARIN",104902,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","BARZILAY, REGINA",7865,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemistry, Department of","BAWENDI, MOUNGI G",6075,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Biological Engineering, Department of","BELCHER, ANGELA M",7658,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,1,0,0,0,0,3,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Materials Science and Engineering, Department of","CHIANG, YET-MING",136907,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,1,0,0,0,0,0,0
