Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",University of Washington,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Washington,"Electrical & Computer Engineering, Department of",3,7,0,0,3,1,0,0
"Materials Science and Engineering, Department of",University of Washington,"Industrial and Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Washington,"Materials Science and Engineering, Department of",3,6,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Washington,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Drexel University,"Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Drexel University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Drexel University,"Mechanical Engineering and Mechanics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Boise State University,"Materials Science and Engineering, School of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rensselaer Polytechnic Institute,"Chemical and Biological Engineering, School of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rensselaer Polytechnic Institute,"Materials Science and Engineering, Department of",4,7,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Iowa State University,"Industrial and Manufacturing Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Iowa State University,"Mechanical Engineering, Department of",1,0,2,0,0,0,0,0
"Materials Science and Engineering, Department of",Iowa State University,"Physics and Astronomy, Department of",2,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Texas Arlington,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Kent State University,"Geography, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Michigan State University,"Chemical Engineering and Materials Science, Department of",3,2,0,0,1,0,1,0
"Materials Science and Engineering, Department of",Michigan State University,"Computer Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Michigan State University,"Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Michigan State University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Michigan State University,"Physics and Astronomy, Department of",3,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Michigan State University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Biology, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Computer Science and Engineering, Department of",1,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Electrical Engineering, Department of",1,2,0,0,1,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Materials Science and Engineering, Department of",10,18,0,0,1,0,4,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Physics, Department of",3,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Engineering Science and Mechanics, Department of",3,11,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Information Sciences and Technology, College of",1,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Mechanical Engineering, Department of",3,4,0,0,0,1,0,0
"Materials Science and Engineering, Department of",Pennsylvania State University - University Park,"Nuclear Engineering, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Clemson University,"Industrial Engineering, Department of",1,1,0,0,2,0,0,0
"Materials Science and Engineering, Department of",Clemson University,"Materials Science and Engineering, Department of",2,4,0,0,1,0,0,0
"Materials Science and Engineering, Department of",Clemson University,"Civil and Environmental Engineering and Earth Sciences, School of",1,1,0,0,2,0,0,0
"Materials Science and Engineering, Department of",Clemson University,"Mechanical and Automotive Engineering, School of",1,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rice University,"Bioengineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rice University,"Chemistry, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rice University,"Civil and Environmental Engineering, Department of",2,6,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rice University,"Electrical and Computer Engineering, Department of",2,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rice University,"Statistics, Department of",1,1,0,0,0,0,0,0
