Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Environment, School of the",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Environmental Health Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boise State University,"Geosciences, Department of",1,3,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of South Florida,"Marine Science, College of",2,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Santa Barbara","Earth Science, Department of",3,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Santa Barbara","Ecology, Evolution and Marine Biology, Department of",1,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Santa Barbara","Geography, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Santa Barbara","Physics, Department of",2,15,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Stephen F. Austin State University,"Physics, Engineering and Astronomy",1,75,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Georgetown University,"Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Georgetown University,"Physics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Georgetown University,"Foreign Services, Edmund A. Walsh School of",2,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Howard University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas Tech University,"Geosciences, Department of",1,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas Tech University,"Physics and Astronomy, Department of",2,32,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Emory University,"Physics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Emory University,"Environmental Health, Department of",2,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Oregon,"Computer and Data Sciences, School of",1,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Oregon,"Earth Sciences, Department of",4,6,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Louisiana at Lafayette,"Geosciences, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Louisiana at Lafayette,"Physics, Department of",1,4,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Nevada, Reno","Geological Sciences and Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Astronomy, Department of",5,36,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Atmospheric and Oceanic Sciences, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Geography, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Geoscience, Department of",4,4,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Physics, Department of",1,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Environmental Studies, Nelson Institute for",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wisconsin - Madison,"Bacteriology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Central Florida,"Mechanical and Aerospace Engineering, Department of",1,3,0,0,2,0,1,0
"Earth, Atmospheric and Planetary Sciences, Department of",Wake Forest University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston College,"Earth and Environmental Sciences, Department of",3,7,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Florida,"Anthropology, Department of",1,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Florida,"Astronomy, Department of",2,36,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Florida,"Geological Sciences, Department of",2,13,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Texas at San Antonio, The","Physics & Astronomy, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas A&M University,"Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas A&M University,"Biological and Agricultural Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas A&M University,"Civil Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas A&M University,"Geology and Geophysics, Department of",3,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Texas A&M University,"Oceanography, Department of",2,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Texas at Dallas, The","Sustainable Earth Systems Sciences, Department of",1,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Texas at Dallas, The","Physics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Florida International University,"Electrical and Computer Engineering, Department of",2,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Maryland, Baltimore County","Mechanical Engineering, Department of",1,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Maryland, Baltimore County","Public Policy, School of",1,0,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Texas at El Paso, The","Earth, Environmental and Resource Sciences, Department of",4,11,0,0,2,0,0,0
