Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Southern California,"WEBB, ERIC ALVA",257732,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Tennessee, The","KAH, LINDA C",63819,8,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Washington,"CATLING, DAVID C",224849,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Washington,"PAVIA, FRANK J",2155039,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,West Virginia University,"BENISON, KATHLEEN COUNTER",581640,6,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,Massachusetts Institute of Technology,"SAITO, MAKOTO",289220,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,Texas A&M University,"FITZSIMMONS, JESSICA N",772322,1,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,Texas A&M University,"MARCANTONIO, FRANCO",73373,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,"University of California, Los Angeles","KAVNER, ABBY",295002,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,"University of California, Santa Cruz","LAM, PHOEBE J",637543,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,University of South Florida,"CONWAY, TIMOTHY MARK",817399,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,University of Southern California,"FU, FEIXUE",257705,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,University of Southern California,"HUTCHINS, DAVID ALLEN",257711,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,University of Southern California,"JOHN, SETH GREELEY",743917,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Dartmouth College,"LABELLE, JAMES W",63895,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Georgia Institute of Technology,"LIGHTSEY, EDGAR GLENN",771540,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Massachusetts Institute of Technology,"CHANDRAKASAN, ANANTHA P",19111,0,0,0,0,0,1,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Massachusetts Institute of Technology,"HAN, RUONAN",779077,0,0,0,0,0,1,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Massachusetts Institute of Technology,"NEWMAN, DAVA J",83866,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Massachusetts Institute of Technology,"NOTAROS, JELENA",1304702,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Massachusetts Institute of Technology,"PARADISO, JOSEPH A",159574,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Rensselaer Polytechnic Institute,"POGORELYUK, LEONID",1899104,6,0,0,17,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Stanford University,"D'AMICO, SIMONE",632101,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","CHOI, HEEJOO",1619274,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","CLOSE, LAIRD M",22697,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","DOUGLAS, EWAN S",836286,4,0,0,11,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","KIM, DAEWOOK",531686,0,0,0,5,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","KIM, YOUNG SIK",750568,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","MALES, JARED R",773670,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Arizona, The","VAN GORKOM, KYLE",1596738,0,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Central Florida,"DO VALE PEREIRA, PAULA",1664860,3,0,0,2,0,1,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Idaho,"HESS, HERBERT L",211724,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,"University of Maryland, College Park","NGUYEN, TAM",2078062,0,0,0,0,0,3,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Massachusetts Lowell,"CHAKRABARTI, SUPRIYA",17045,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Massachusetts Lowell,"MENDILLO, CHRISTOPHER BERNARD",2020236,0,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Michigan,"CUTLER, JAMES W",250492,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Michigan,"MEYER, MICHAEL R",200964,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,University of Michigan,"MONNIER, JOHN D",157020,1,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,Virginia Polytechnic Institute and State University,"FITZGERALD, RILEY M",1165574,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CATTANIA, CAMILLA",1108340,Boston University,"ABERCROMBIE, RACHEL",404625,1,0,0,0,0,0,0
