Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Georgia Institute of Technology,"LOZIER, SUSAN",63716,3,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Harvard University,"STRANEO, FIAMMETTA",289444,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Massachusetts Institute of Technology,"BOWER, AMY",287149,10,0,0,2,3,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Massachusetts Institute of Technology,"FOUKAL, NICHOLAS P",1584405,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Massachusetts Institute of Technology,"LERMUSIAUX, PIERRE",53496,0,0,0,2,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Massachusetts Institute of Technology,"MENEZES, VIVIANE",1584406,1,0,0,0,2,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Massachusetts Institute of Technology,"PICKART, ROBERT",288982,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Rutgers - New Brunswick,"GLENN, SCOTT M",45126,0,0,0,2,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Rutgers - New Brunswick,"MILES, TRAVIS",821776,0,0,0,2,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Texas A&M University,"DIMARCO, STEVEN F",27408,0,0,0,2,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Texas A&M University,"KNAP, ANTHONY H",586080,0,0,0,2,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,"University of Maine, The","BILO, TIAGO CARRILHO",2038311,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,University of Massachusetts Boston,"KOMAN, GREG",1907022,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,University of Miami,"JOHNS, WILLIAM E",149022,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,University of Miami,"SHAY, LYNN KEITH",345995,0,0,0,2,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"ANDRES, MAGDALENA",488108,7,0,0,0,2,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"CHEN, KE",836179,2,0,0,0,1,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"FLIERL, GLENN RICHARD",176392,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"KWON, YOUNG-OH",288380,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"LIN, YING-TSONG",370210,3,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"MCGILLICUDDY, DENNIS",288637,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"OLIVER, HILDE",1332662,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"PLUEDDEMANN, ALBERT",370216,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GAWARKIEWICZ, GLEN",370199,Massachusetts Institute of Technology,"TODD, ROBERT",779128,2,0,0,0,1,0,0
