Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,University of Wyoming,"FINNOFF, DAVID",142086,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Virginia Polytechnic Institute and State University,"EWING, EDWARD T",290677,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Virginia Polytechnic Institute and State University,"MARR, LINSEY C",73684,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Washington State University,"CLANCEY, ERIN",1795891,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Washington State University,"FERNANDEZ, MARIA DEL PILAR",1267316,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Washington State University,"LOFGREN, ERIC",752157,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Carnegie Mellon University,"BOCKSTALLER, MICHAEL R",134050,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Carnegie Mellon University,"DAYAL, KAUSHIK",27659,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Duke University,"BRINSON, L CATHERINE",12890,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Duke University,"WANG, HAOZHE",1867474,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Georgia Institute of Technology,"TSUKRUK, VLADIMIR V",342628,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Johns Hopkins University,"EL-AWADY, JAAFAR",490208,1,0,0,0,0,0,0
