Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of",University of North Carolina at Chapel Hill,"Epidemiology, Department of",3,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of North Carolina at Chapel Hill,"Earth, Marine and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of North Carolina at Chapel Hill,"Data Science and Society, School of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Nebraska at Omaha,"Biology, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Rochester,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Rochester,"Earth and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Colorado State University,"Atmospheric Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Colorado State University,"Biology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Colorado State University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Colorado State University,"Geosciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Colorado State University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Nebraska - Lincoln,"Earth and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Tennessee, The","Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Tennessee, The","Civil and Environmental Engineering, Department of",2,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Tennessee, The","Ecology and Evolutionary Biology, Department of",2,1,0,0,0,1,0,0
"Civil and Environmental Engineering, Department of","University of Tennessee, The","Natural Resources, School of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Tennessee, The","Microbiology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Biomedical Engineering, Department of",2,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Chemical Engineering, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Civil and Environmental Engineering, Department of",2,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Machine Learning, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Materials Science and Engineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Statistics and Data Science, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Chemistry, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,"Business, School of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Carnegie Mellon University,Neuroscience Institute,1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Biostatistics, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Earth and Environmental Sciences, Department of",1,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Environmental Health Sciences, Department of",4,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Industrial Engineering and Operations Research, Department of",2,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Business School - Decision, Risk and Operations, Division of",1,5,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Population and Family Health, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Columbia University,"Earth and Environmental Engineering, Department of",1,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University at Albany, State University of New York","Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Computer Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Earth Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Ecology, Evolution and Marine Biology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Electrical and Computer Engineering, Department of",2,1,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Geography, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Santa Barbara","Mechanical Engineering, Department of",1,1,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of",University of Colorado Denver,"Geography and Environmental Sciences, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Maryland, College Park","Civil and Environmental Engineering, Department of",2,1,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of","University of Texas at Dallas, The","Operations Management, Department of",1,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Clemson University,"Mathematical and Statistical Sciences, School of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Clemson University,"Civil and Environmental Engineering and Earth Sciences, School of",2,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Iowa, The","Computer Science, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Riverside","Botany and Plant Sciences, Department of",1,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Riverside","Mathematics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Rensselaer Polytechnic Institute,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Clark University,"Geography, Department of",2,2,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of",Clark University,"Physics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","Binghamton University, State University of New York","Biomedical Engineering, Department of",2,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of North Carolina Charlotte,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of Texas Health Science Center at Houston, The","Environmental and Occupational Health Sciences, Department of",1,10,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Boston College,"Computer Science, Department of",1,1,0,0,0,0,0,0
