Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Applied Ocean Physics and Engineering, Department of",University of Miami,"Environmental Science and Policy, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Miami,"Ocean Sciences, Department of",2,5,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Miami,"Marine Biology and Ecology, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Miami,"Atmospheric Sciences, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Michigan,"Climate and Space Sciences and Engineering, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Minnesota, Twin Cities","Neuroscience, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Minnesota, Twin Cities","Soil, Water and Climate, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of New Hampshire,"Marine Science and Ocean Engineering, School of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of New Mexico, The","Earth and Planetary Sciences, Department of",1,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of North Carolina at Chapel Hill,"Computer Science, Department of",1,1,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of North Carolina at Chapel Hill,"Earth, Marine and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Notre Dame,"Computer Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Oregon,"Earth Sciences, Department of",2,4,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Rhode Island,"Geosciences, Department of",1,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Rhode Island,"Ocean Engineering, Department of",5,4,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Rhode Island,"Oceanography, Graduate School of",6,6,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of South Alabama,"Marine and Environmental Sciences, Stokes School of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of South Carolina,"Computer Science and Engineering, Department of",1,1,0,0,6,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of South Carolina,"Earth, Ocean, and Environment, School of",1,1,0,0,2,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of South Carolina,"Mechanical Engineering, Department of",1,0,0,0,2,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of South Florida,"Marine Science, College of",7,13,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Southern California,"Earth Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Utah, The","Biology, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Virginia,"Environmental Sciences, Department of",2,9,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Washington,"Atmospheric Sciences, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Washington,"Mechanical Engineering, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Washington,"Physics, Department of",2,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Washington,"Aquatic and Fishery Sciences, School of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Wisconsin - Madison,"Atmospheric and Oceanic Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Wisconsin - Madison,"Mechanical Engineering, Department of",1,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Wisconsin - Milwaukee,"Mathematical Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Wisconsin - Milwaukee,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Vanderbilt University,"Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Worcester Polytechnic Institute,Robotics Engineering Department,1,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",Boise State University,"Geosciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Naval Postgraduate School,"Mechanical and Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Naval Postgraduate School,"Meteorology, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Naval Postgraduate School,"Oceanography, Department of",4,3,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Rochester Institute of Technology,"Imaging Science, Center for",2,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of North Carolina Wilmington,"Physics and Physical Oceanography, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","California State University, Long Beach","Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Embry-Riddle Aeronautical University,"Physical Sciences, Department of",1,1,0,0,0,0,0,0
