Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Michigan State University,"KERFELD, CHERYL A",612631,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Michigan State University,"SCHRENK, MATTHEW O",612732,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Michigan State University,"TIEDJE, JAMES",108892,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Molloy University,"SUTER, ELIZABETH",1827707,4,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Montana State University,"HATZENPICHLER, ROLAND",826020,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Montana State University,"STEWART, FRANK",492663,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,North Carolina State University,"KELLY, ROBERT M",53797,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Oakland University,"BLUMER-SCHUETTE, SARA",764672,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Ohio State University, The","RICH, VIRGINIA",398470,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Ohio State University, The","SULLIVAN, MATTHEW",394265,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Oklahoma State University,"ELSHAHED, MOSTAFA S",30149,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Oklahoma State University,"YOUSSEF, NOHA H",503978,1,0,0,0,0,0,0
