Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physics, Department of",Princeton University,"Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Princeton University,"Physics, Department of",8,312,0,0,1,0,0,0
"Physics, Department of",Princeton University,"Applied and Computational Mathematics, Program in",1,3,0,0,0,0,0,0
"Physics, Department of",Princeton University,Omenn-Darling Bioengineering Institute,1,1,0,0,0,0,0,0
"Physics, Department of","University of Nevada, Las Vegas","Physics and Astronomy, Department of",3,132,0,0,170,0,0,0
"Physics, Department of",Iowa State University,"Physics and Astronomy, Department of",9,31,0,0,0,0,0,0
"Physics, Department of",Southern Methodist University,"Physics, Department of",7,311,0,0,0,0,0,0
"Physics, Department of",University of New Hampshire,"Physics and Astronomy, Department of",8,28,0,0,1,0,0,0
"Physics, Department of",University of New Hampshire,"Women's and Gender Studies, Department of",1,1,0,0,1,0,0,0
"Physics, Department of",Boston University,"Astronomy, Department of",6,9,0,0,0,0,0,0
"Physics, Department of",Boston University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Boston University,"Physics, Department of",13,349,0,0,0,1,0,0
"Physics, Department of",Boston University,"Biomedical Engineering, Department of",1,2,0,0,0,0,0,0
"Physics, Department of",Boston University,"Electrical and Computer Engineering, Department of",1,0,0,0,2,0,0,0
"Physics, Department of",Boston University,"Materials Science and Engineering, Division of",2,1,0,0,2,0,0,0
"Physics, Department of",Boston University,"Computing and Data Sciences, Faculty of",1,1,0,0,0,0,0,0
"Physics, Department of","University at Buffalo, State University of New York","Physics, Department of",3,298,0,0,0,0,0,0
"Physics, Department of","University of North Dakota, The","Physics and Astrophysics, Department of",2,17,0,0,0,0,0,0
"Physics, Department of","University of California, Merced","Physics, Department of",2,3,0,0,0,0,0,0
"Physics, Department of",University of Massachusetts Amherst,"Astronomy, Department of",4,8,0,0,1,0,0,0
"Physics, Department of",University of Massachusetts Amherst,"Electrical and Computer Engineering, Department of",2,19,0,0,0,0,0,0
"Physics, Department of",University of Massachusetts Amherst,"Physics, Department of",10,22,0,0,0,0,0,0
"Physics, Department of","University of North Carolina at Greensboro, The","Physics and Astronomy, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",University of North Carolina at Chapel Hill,"Chemistry, Department of",1,1,0,0,0,0,0,0
