Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mathematics, Department of",Yale University,"Applied Physics, Department of",2,2,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Chemical and Environmental Engineering, Department of",1,2,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Mathematics, Department of",2,11,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Molecular Biophysics and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Molecular, Cellular and Developmental Biology, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Neuroscience, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Statistics and Data Science, Department of",2,3,0,0,0,0,0,0
"Mathematics, Department of",Yale University,"Biomedical Informatics and Data Science, Department of",1,7,0,0,3,0,1,0
"Mathematics, Department of",Rutgers - Newark,"Mathematics and Computer Science, Department of",2,2,0,0,0,0,0,0
"Mathematics, Department of",University of North Carolina Wilmington,"Mathematics & Statistics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Gerstner Sloan-Kettering Graduate School of Biomedical Sciences,"Biomedical Sciences, School of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Kennesaw State University,"Mathematics, Department of",1,1,0,0,0,0,0,0
