Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,Massachusetts Institute of Technology,"OSTERMAN, PAUL",288861,0,0,0,0,1,0,0
"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,Massachusetts Institute of Technology,"SCHNEIDER, BEN ROSS",289264,0,1,0,0,0,0,0
"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,Massachusetts Institute of Technology,"SHAH, JULIE A",488063,0,0,0,0,1,0,0
"Urban Studies and Planning, Department of","RYAN, BRENT",412290,Massachusetts Institute of Technology,"VALE, LAWRENCE",110700,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","RYAN, BRENT",412290,University of Illinois at Urbana-Champaign,"CHIU-SHEE, COLLEEN",1809010,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","RYAN, BRENT",412290,University of North Carolina at Chapel Hill,"WHITTEMORE, ANDREW H",491467,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Brown University,"WALKER, ERICA D",1580092,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Columbia University,"SCHLAEPFER, MARKUS",1964864,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Florida International University,"PRABAKAR, NAGARAJAN",77287,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Harvard University,"GLAESER, EDWARD L",39796,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Lehigh University,"PAKZAD, SHAMIM N",179372,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Massachusetts Institute of Technology,"BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Massachusetts Institute of Technology,"DUARTE DE ARAUJO SILVA, FABIO",1108314,7,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Massachusetts Institute of Technology,"TENENBAUM, JOSHUA B",108215,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Massachusetts Institute of Technology,"ZHAO, JINHUA",627170,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Massachusetts Institute of Technology,"ZHENG, SIQI",827702,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,"University of California, San Diego","WALI, BEHRAM",2037910,3,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,"University of Chicago, The","ANSELIN, LUC",508050,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,"University of Chicago, The","BETTENCOURT, LUIS",842384,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,University of Connecticut,"HARRIS, TREVOR A",1627180,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,University of Illinois at Urbana-Champaign,"KWAN, MEI-PO",599955,4,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,University of Michigan,"KEOLEIAN, GREGORY A",65874,1,0,1,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,University of Pennsylvania,"DURANTON, GILLES",534760,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,"University of Tennessee, The","SHAW, SHIH-LUNG",165327,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANTI, PAOLO",1108315,Yale University,"SALAZAR MIRANDA, ARIANNA",2151535,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANYAL, BISHWAPRIYA",121423,Massachusetts Institute of Technology,"FREY, DANIEL",36546,0,0,1,0,0,0,0
"Urban Studies and Planning, Department of","SANYAL, BISHWAPRIYA",121423,Massachusetts Institute of Technology,"GRAVES, STEVEN C",144692,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SANYAL, BISHWAPRIYA",121423,Rutgers - Camden,"BRENNAN, MARK",2157698,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SEVTSUK, ANDRES",805474,Georgia Institute of Technology,"BASU, ROUNAQ",2075561,9,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SEVTSUK, ANDRES",805474,Massachusetts Institute of Technology,"ARCAYA, MARIANA CLAIR",789765,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SEVTSUK, ANDRES",805474,Massachusetts Institute of Technology,"ZHENG, SIQI",827702,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","SEVTSUK, ANDRES",805474,University of Illinois Chicago,"EISENBERG, YOCHAI",1087260,0,0,0,1,0,0,0
"Urban Studies and Planning, Department of","SEVTSUK, ANDRES",805474,University of Illinois Chicago,"MIRANDA, FABIO",1597519,1,0,0,1,0,0,0
